,Binaria,Ordinal,rpb
624,D35,Dor_costas_VAS,0.253905673
625,D35,Dor_pernas_VAS,0.111898991
626,D35,IDADE,-0.379613322
627,D35,BPI_3_v1,0.070027476
628,D35,BPI_4_v1,-0.109492441
629,D35,BPI_5_v1,-0.071430961
630,D35,BPI_6_v1,0.271272063
631,D35,BPI_8_v1,0.441305557
632,D35,BPI_9a_v1,0.138407995
633,D35,BPI_9b_v1,0.560877101
634,D35,BPI_9c_v1,0.067653813
635,D35,BPI_9d_v1,0.465642354
636,D35,BPI_9e_v1,0.516444023
637,D35,BPI_9f_v1,0.333026488
638,D35,BPI_9g_v1,0.43264967
639,D36,Se_SP_haquantosanos,-0.537046969
640,D36,QtCirColuna,-0.101712268
641,D36,Trabalho_Cansativo,-0.117906235
642,D36,Licenca_Tempo,NA
643,D36,Tempo_dor_costas,-0.134222013
644,D36,Tempo_dor_pernas,0.102214381
645,D36,Andar_velocidade,-0.061057176
646,D36,Dor_costas_VAS,-0.207158075
647,D36,Dor_pernas_VAS,0.211545653
648,D36,IDADE,0.029573512
649,D36,BPI_3_v1,0.29193993
650,D36,BPI_4_v1,0.080576307
651,D36,BPI_5_v1,0.126189953
652,D36,BPI_6_v1,-0.158161569
653,D36,BPI_8_v1,0.118549438
654,D36,BPI_9a_v1,0.40784908
655,D36,BPI_9b_v1,0.43344323
656,D36,BPI_9c_v1,0.406259054
657,D36,BPI_9d_v1,0.153850245
658,D36,BPI_9e_v1,0.378185786
659,D36,BPI_9f_v1,0.341326058
660,D36,BPI_9g_v1,0.182506388
661,D37,Se_SP_haquantosanos,0.186700434
662,D37,QtCirColuna,0.167784792
663,D37,Trabalho_Cansativo,-0.177164329
664,D37,Licenca_Tempo,-0.395458746
665,D37,Tempo_dor_costas,0.114281453
666,D37,Tempo_dor_pernas,0.175141305
667,D37,Andar_velocidade,-0.196725129
668,D37,Dor_costas_VAS,0.253112722
669,D37,Dor_pernas_VAS,0.513445905
670,D37,IDADE,0.198353364
671,D37,BPI_3_v1,0.426405378
672,D37,BPI_4_v1,0.373082705
673,D37,BPI_5_v1,0.477356394
674,D37,BPI_6_v1,0.292574784
675,D37,BPI_8_v1,-0.01630457
676,D37,BPI_9a_v1,0.36986293
677,D37,BPI_9b_v1,0.413105739
678,D37,BPI_9c_v1,0.382725336
679,D37,BPI_9d_v1,0.292690655
680,D37,BPI_9e_v1,0.434195388
681,D37,BPI_9f_v1,0.354257979
682,D37,BPI_9g_v1,0.375922263
683,D38,Se_SP_haquantosanos,NA
684,D38,QtCirColuna,-0.186031512
685,D38,Trabalho_Cansativo,-0.316034606
686,D38,Licenca_Tempo,NA
687,D38,Tempo_dor_costas,-0.147489843
688,D38,Tempo_dor_pernas,0.05449829
689,D38,Andar_velocidade,-0.020068619
690,D38,Dor_costas_VAS,-0.523441976
691,D38,Dor_pernas_VAS,0.576632794
692,D38,IDADE,-0.108370394
693,D38,BPI_3_v1,0.300085937
694,D38,BPI_4_v1,0.306420792
695,D38,BPI_5_v1,0.385344809
696,D38,BPI_6_v1,-0.492042113
697,D38,BPI_8_v1,0.035856077
698,D38,BPI_9a_v1,0.514084295
699,D38,BPI_9b_v1,0.448616302
700,D38,BPI_9c_v1,0.296350291
701,D38,BPI_9d_v1,0.277550432
702,D38,BPI_9e_v1,0.509861916
703,D38,BPI_9f_v1,0.632162912
704,D38,BPI_9g_v1,0.30346459
705,D39,Se_SP_haquantosanos,0.558285719
706,D39,QtCirColuna,0.251035052
707,D39,Trabalho_Cansativo,-0.112673445
708,D39,Licenca_Tempo,NA
709,D39,Tempo_dor_costas,0.138545923
710,D39,Tempo_dor_pernas,0.122500399
711,D39,Andar_velocidade,-0.270391019
712,D39,Dor_costas_VAS,0.225125849
713,D39,Dor_pernas_VAS,0.468398747
714,D39,IDADE,0.342727995
715,D39,BPI_3_v1,0.410014718
716,D39,BPI_4_v1,0.317187891
717,D39,BPI_5_v1,0.503109833
718,D39,BPI_6_v1,0.308839341
719,D39,BPI_8_v1,-0.181220627
720,D39,BPI_9a_v1,0.289597432
721,D39,BPI_9b_v1,0.29934478
722,D39,BPI_9c_v1,0.28014266
723,D39,BPI_9d_v1,0.207100169
724,D39,BPI_9e_v1,0.333666361
725,D39,BPI_9f_v1,0.325716574
726,D39,BPI_9g_v1,0.372028949
727,D4,Se_SP_haquantosanos,NA
728,D4,QtCirColuna,0.245223357
729,D4,Trabalho_Cansativo,-0.208534032
730,D4,Licenca_Tempo,NA
731,D4,Tempo_dor_costas,0.143264003
732,D4,Tempo_dor_pernas,-0.007388554
733,D4,Andar_velocidade,0.23751152
734,D4,Dor_costas_VAS,0.314987407
735,D4,Dor_pernas_VAS,0.09474124
736,D4,IDADE,-0.145949902
737,D4,BPI_3_v1,0.255434858
738,D4,BPI_4_v1,0.192949549
739,D4,BPI_5_v1,0.196750948
740,D4,BPI_6_v1,0.144820033
741,D4,BPI_8_v1,0.306291298
742,D4,BPI_9a_v1,0.356335287
743,D4,BPI_9b_v1,0.393192311
744,D4,BPI_9c_v1,0.428510048
745,D4,BPI_9d_v1,0.632921998
746,D4,BPI_9e_v1,0.544951332
747,D4,BPI_9f_v1,0.575453713
748,D4,BPI_9g_v1,0.359253436
749,D40,Se_SP_haquantosanos,-0.537046969
750,D40,QtCirColuna,-0.186031512
751,D40,Trabalho_Cansativo,-0.351901179
752,D40,Licenca_Tempo,NA
753,D40,Tempo_dor_costas,-0.284882244
754,D40,Tempo_dor_pernas,-0.047971846
755,D40,Andar_velocidade,0.085730668
756,D40,Dor_costas_VAS,-0.304945323
757,D40,Dor_pernas_VAS,0.404701592
758,D40,IDADE,-0.078751159
759,D40,BPI_3_v1,0.253445779
760,D40,BPI_4_v1,0.295381478
761,D40,BPI_5_v1,0.219072199
762,D40,BPI_6_v1,-0.379637098
763,D40,BPI_8_v1,0.078317522
764,D40,BPI_9a_v1,0.448996575
765,D40,BPI_9b_v1,0.481657022
766,D40,BPI_9c_v1,0.323491977
767,D40,BPI_9d_v1,0.2080952
768,D40,BPI_9e_v1,0.52253356
769,D40,BPI_9f_v1,0.447068081
770,D40,BPI_9g_v1,0.169161453
771,D41,Se_SP_haquantosanos,-0.537046969
772,D41,QtCirColuna,0.517509095
773,D41,Trabalho_Cansativo,-0.208921575
774,D41,Licenca_Tempo,NA
775,D41,Tempo_dor_costas,-0.077256228
776,D41,Tempo_dor_pernas,-0.100405254
777,D41,Andar_velocidade,0.01766947
778,D41,Dor_costas_VAS,0.040196684
779,D41,Dor_pernas_VAS,0.310460748
780,D41,IDADE,0.014534932
781,D41,BPI_3_v1,0.29316914
782,D41,BPI_4_v1,0.031127846
783,D41,BPI_5_v1,0.185697367
784,D41,BPI_6_v1,-0.013878288
785,D41,BPI_8_v1,0.118549438
786,D41,BPI_9a_v1,0.410078187
787,D41,BPI_9b_v1,0.492586343
788,D41,BPI_9c_v1,0.476591315
789,D41,BPI_9d_v1,0.341856872
790,D41,BPI_9e_v1,0.503838914
791,D41,BPI_9f_v1,0.236621551
792,D41,BPI_9g_v1,0.262814637
793,D42,Se_SP_haquantosanos,NA
794,D42,QtCirColuna,0.245223357
795,D42,Trabalho_Cansativo,-0.153334772
796,D42,Licenca_Tempo,-0.332185347
797,D42,Tempo_dor_costas,-0.147489843
798,D42,Tempo_dor_pernas,-0.437865574
799,D42,Andar_velocidade,-0.020068619
800,D42,Dor_costas_VAS,-0.157318627
801,D42,Dor_pernas_VAS,-0.338771767
802,D42,IDADE,-0.317506242
803,D42,BPI_3_v1,-0.188942997
804,D42,BPI_4_v1,-0.049553197
805,D42,BPI_5_v1,-0.273534916
806,D42,BPI_6_v1,-0.131944254
807,D42,BPI_8_v1,0.086391664
808,D42,BPI_9a_v1,-0.073112937
809,D42,BPI_9b_v1,-0.067378828
810,D42,BPI_9c_v1,-0.077740806
811,D42,BPI_9d_v1,0.024048712
812,D42,BPI_9e_v1,-0.035614235
813,D42,BPI_9f_v1,0.00144925
814,D42,BPI_9g_v1,-0.126392697
815,D43,Se_SP_haquantosanos,-0.357318103
816,D43,QtCirColuna,-0.208902754
817,D43,Trabalho_Cansativo,0.302525361
818,D43,Licenca_Tempo,-0.332185347
819,D43,Tempo_dor_costas,0.326068231
820,D43,Tempo_dor_pernas,-0.437865574
821,D43,Andar_velocidade,-0.020068619
822,D43,Dor_costas_VAS,-0.03527751
823,D43,Dor_pernas_VAS,-0.338771767
824,D43,IDADE,-0.051333345
825,D43,BPI_3_v1,0.337703547
826,D43,BPI_4_v1,0.128433798
827,D43,BPI_5_v1,0.033942289
828,D43,BPI_6_v1,-0.011911634
829,D43,BPI_8_v1,-0.057921684
830,D43,BPI_9a_v1,0.514084295
831,D43,BPI_9b_v1,0.559186687
832,D43,BPI_9c_v1,-0.115149916
833,D43,BPI_9d_v1,0.603481215
834,D43,BPI_9e_v1,0.23712384
835,D43,BPI_9f_v1,0.261154876
836,D43,BPI_9g_v1,0.498854266
837,D44,Se_SP_haquantosanos,0.625213908
838,D44,QtCirColuna,0.237276161
839,D44,Trabalho_Cansativo,0.019660815
840,D44,Licenca_Tempo,-0.395458746
841,D44,Tempo_dor_costas,0.304530205
842,D44,Tempo_dor_pernas,0.486876359
843,D44,Andar_velocidade,-0.26563518
844,D44,Dor_costas_VAS,0.272169422
845,D44,Dor_pernas_VAS,0.579077686
846,D44,IDADE,0.159436994
847,D44,BPI_3_v1,0.339354481
848,D44,BPI_4_v1,0.308868898
849,D44,BPI_5_v1,0.362051817
850,D44,BPI_6_v1,0.31237011
851,D44,BPI_8_v1,0.027228834
852,D44,BPI_9a_v1,0.157152805
853,D44,BPI_9b_v1,0.199561508
854,D44,BPI_9c_v1,0.22349923
855,D44,BPI_9d_v1,0.191648086
856,D44,BPI_9e_v1,0.233267378
857,D44,BPI_9f_v1,0.22453232
858,D44,BPI_9g_v1,0.262775364
859,D45,Se_SP_haquantosanos,0.315756855
860,D45,QtCirColuna,0.459079694
861,D45,Trabalho_Cansativo,-0.176440792
862,D45,Licenca_Tempo,NA
863,D45,Tempo_dor_costas,0.086601228
864,D45,Tempo_dor_pernas,0.315637173
865,D45,Andar_velocidade,-0.189503154
866,D45,Dor_costas_VAS,0.155158631
867,D45,Dor_pernas_VAS,0.649895563
868,D45,IDADE,0.176384141
869,D45,BPI_3_v1,0.32136218
870,D45,BPI_4_v1,0.433481275
871,D45,BPI_5_v1,0.377881371
872,D45,BPI_6_v1,0.182318519
873,D45,BPI_8_v1,-0.292255443
874,D45,BPI_9a_v1,0.364545768
875,D45,BPI_9b_v1,0.422868371
876,D45,BPI_9c_v1,0.342590844
877,D45,BPI_9d_v1,0.498973724
878,D45,BPI_9e_v1,0.339500145
879,D45,BPI_9f_v1,0.370062678
880,D45,BPI_9g_v1,0.336869984
881,D46,Se_SP_haquantosanos,0.83126382
882,D46,QtCirColuna,0.263527434
883,D46,Trabalho_Cansativo,0.048496678
884,D46,Licenca_Tempo,-0.395458746
885,D46,Tempo_dor_costas,0.304530205
886,D46,Tempo_dor_pernas,0.486876359
887,D46,Andar_velocidade,-0.325368367
888,D46,Dor_costas_VAS,0.258990801
889,D46,Dor_pernas_VAS,0.603862542
890,D46,IDADE,0.27126157
891,D46,BPI_3_v1,0.375047542
892,D46,BPI_4_v1,0.294795479
893,D46,BPI_5_v1,0.396783532
894,D46,BPI_6_v1,0.29967962
895,D46,BPI_8_v1,-0.059900152
896,D46,BPI_9a_v1,0.163024247
897,D46,BPI_9b_v1,0.158285628
898,D46,BPI_9c_v1,0.253423813
899,D46,BPI_9d_v1,0.203235688
900,D46,BPI_9e_v1,0.245734277
901,D46,BPI_9f_v1,0.283888241
902,D46,BPI_9g_v1,0.225263936
903,D47,Se_SP_haquantosanos,0.315756855
904,D47,QtCirColuna,0.33748809
905,D47,Trabalho_Cansativo,-0.272681224
906,D47,Licenca_Tempo,NA
907,D47,Tempo_dor_costas,0.149106798
908,D47,Tempo_dor_pernas,0.36979365
909,D47,Andar_velocidade,-0.230246332
910,D47,Dor_costas_VAS,0.074425685
911,D47,Dor_pernas_VAS,0.662521651
912,D47,IDADE,0.123218708
913,D47,BPI_3_v1,0.358572538
914,D47,BPI_4_v1,0.389466253
915,D47,BPI_5_v1,0.39236463
916,D47,BPI_6_v1,0.103102181
917,D47,BPI_8_v1,-0.158443363
918,D47,BPI_9a_v1,0.376684649
919,D47,BPI_9b_v1,0.300960372
920,D47,BPI_9c_v1,0.293096907
921,D47,BPI_9d_v1,0.451060268
922,D47,BPI_9e_v1,0.403936708
923,D47,BPI_9f_v1,0.541863797
924,D47,BPI_9g_v1,0.272242649
925,D48,Se_SP_haquantosanos,0.83126382
926,D48,QtCirColuna,0.484711622
927,D48,Trabalho_Cansativo,-0.157960815
928,D48,Licenca_Tempo,-0.608704604
929,D48,Tempo_dor_costas,0.359885388
930,D48,Tempo_dor_pernas,0.49170232
931,D48,Andar_velocidade,-0.337936202
932,D48,Dor_costas_VAS,0.357214306
933,D48,Dor_pernas_VAS,0.636106988
934,D48,IDADE,0.350378564
935,D48,BPI_3_v1,0.396035986
936,D48,BPI_4_v1,0.357801573
937,D48,BPI_5_v1,0.435910568
938,D48,BPI_6_v1,0.346255321
939,D48,BPI_8_v1,-0.204831369
940,D48,BPI_9a_v1,0.127512735
941,D48,BPI_9b_v1,0.174429823
942,D48,BPI_9c_v1,0.239341134
943,D48,BPI_9d_v1,0.215845255
944,D48,BPI_9e_v1,0.275400896
945,D48,BPI_9f_v1,0.23021348
946,D48,BPI_9g_v1,0.229442515
947,D49,Se_SP_haquantosanos,0.315756855
948,D49,QtCirColuna,-0.101712268
949,D49,Trabalho_Cansativo,0.128445285
950,D49,Licenca_Tempo,NA
951,D49,Tempo_dor_costas,0.184208921
952,D49,Tempo_dor_pernas,0.405342155
953,D49,Andar_velocidade,-0.231994594
954,D49,Dor_costas_VAS,0.028449876
955,D49,Dor_pernas_VAS,0.387126625
956,D49,IDADE,0.074475166
957,D49,BPI_3_v1,0.287271606
958,D49,BPI_4_v1,0.209876484
959,D49,BPI_5_v1,0.286929956
960,D49,BPI_6_v1,0.05862552
961,D49,BPI_8_v1,-0.062602254
962,D49,BPI_9a_v1,0.210247191
963,D49,BPI_9b_v1,0.242310966
964,D49,BPI_9c_v1,0.178850407
965,D49,BPI_9d_v1,0.250884186
966,D49,BPI_9e_v1,0.279985836
967,D49,BPI_9f_v1,0.252684549
968,D49,BPI_9g_v1,0.194827741
969,D5,Se_SP_haquantosanos,-0.460020312
970,D5,QtCirColuna,-0.186031512
971,D5,Trabalho_Cansativo,-0.335678825
972,D5,Licenca_Tempo,NA
973,D5,Tempo_dor_costas,-0.052778228
974,D5,Tempo_dor_pernas,0.300680223
975,D5,Andar_velocidade,-0.020068619
976,D5,Dor_costas_VAS,0.16812435
977,D5,Dor_pernas_VAS,0.233356084
978,D5,IDADE,0.300395128
979,D5,BPI_3_v1,0.262468327
980,D5,BPI_4_v1,0.128433798
981,D5,BPI_5_v1,0.121792919
982,D5,BPI_6_v1,0.188142732
983,D5,BPI_8_v1,0.038287215
984,D5,BPI_9a_v1,0.367284987
985,D5,BPI_9b_v1,0.264332327
986,D5,BPI_9c_v1,0.296350291
987,D5,BPI_9d_v1,0.168906838
988,D5,BPI_9e_v1,0.159198676
989,D5,BPI_9f_v1,0.520860501
990,D5,BPI_9g_v1,0.14715285
991,D50,Se_SP_haquantosanos,-0.460020312
992,D50,QtCirColuna,-0.186031512
993,D50,Trabalho_Cansativo,0.198984752
994,D50,Licenca_Tempo,NA
995,D50,Tempo_dor_costas,-0.27257806
996,D50,Tempo_dor_pernas,-0.1804436
997,D50,Andar_velocidade,-0.134907292
998,D50,Dor_costas_VAS,-0.320297969
999,D50,Dor_pernas_VAS,-0.318742581
1000,D50,IDADE,-0.097589274
1001,D50,BPI_3_v1,0.38877323
1002,D50,BPI_4_v1,0.267542399
1003,D50,BPI_5_v1,0.176697641
1004,D50,BPI_6_v1,-0.29369837
1005,D50,BPI_8_v1,-0.504743231
1006,D50,BPI_9a_v1,0.552822578
1007,D50,BPI_9b_v1,0.404806951
1008,D50,BPI_9c_v1,-0.037952139
1009,D50,BPI_9d_v1,0.158941387
1010,D50,BPI_9e_v1,0.186469805
1011,D50,BPI_9f_v1,0.280658687
1012,D50,BPI_9g_v1,0.212015575
1013,D51,Se_SP_haquantosanos,NA
1014,D51,QtCirColuna,NA
1015,D51,Trabalho_Cansativo,-0.288899023
1016,D51,Licenca_Tempo,NA
1017,D51,Tempo_dor_costas,0.117568405
1018,D51,Tempo_dor_pernas,0.258703164
1019,D51,Andar_velocidade,0.194754981
1020,D51,Dor_costas_VAS,0.284405556
1021,D51,Dor_pernas_VAS,0.495542114
1022,D51,IDADE,-0.298055211
1023,D51,BPI_3_v1,0.064014728
1024,D51,BPI_4_v1,0.187126886
1025,D51,BPI_5_v1,0.218231809
1026,D51,BPI_6_v1,0.299576997
1027,D51,BPI_8_v1,0.646054078
1028,D51,BPI_9a_v1,0.599664797
1029,D51,BPI_9b_v1,0.607427647
1030,D51,BPI_9c_v1,0.44770042
1031,D51,BPI_9d_v1,0.612165027
1032,D51,BPI_9e_v1,0.672747725
1033,D51,BPI_9f_v1,0.639106325
1034,D51,BPI_9g_v1,0.496016178
1035,D52,Se_SP_haquantosanos,NA
1036,D52,QtCirColuna,NA
1037,D52,Trabalho_Cansativo,0.456494431
1038,D52,Licenca_Tempo,NA
1039,D52,Tempo_dor_costas,-0.005104458
1040,D52,Tempo_dor_pernas,-0.412189792
1041,D52,Andar_velocidade,0.039123115
1042,D52,Dor_costas_VAS,-0.435138697
1043,D52,Dor_pernas_VAS,-0.318742581
1044,D52,IDADE,-0.406472755
1045,D52,BPI_3_v1,0.016903184
1046,D52,BPI_4_v1,-0.046653301
1047,D52,BPI_5_v1,-0.133463112
1048,D52,BPI_6_v1,-0.406692457
1049,D52,BPI_8_v1,0.035856077
1050,D52,BPI_9a_v1,0.138407995
1051,D52,BPI_9b_v1,0.144690035
1052,D52,BPI_9c_v1,-0.354769994
1053,D52,BPI_9d_v1,0.158941387
1054,D52,BPI_9e_v1,0.186469805
1055,D52,BPI_9f_v1,0.018819679
1056,D52,BPI_9g_v1,0.212015575
1057,D53,Se_SP_haquantosanos,-0.357318103
1058,D53,QtCirColuna,-0.617286382
1059,D53,Trabalho_Cansativo,0.585249271
1060,D53,Licenca_Tempo,NA
1061,D53,Tempo_dor_costas,0.262369144
1062,D53,Tempo_dor_pernas,-0.412189792
1063,D53,Andar_velocidade,0.039123115
1064,D53,Dor_costas_VAS,-0.090616512
1065,D53,Dor_pernas_VAS,-0.318742581
1066,D53,IDADE,-0.218456723
1067,D53,BPI_3_v1,0.38877323
1068,D53,BPI_4_v1,0.079024979
1069,D53,BPI_5_v1,0.114665491
1070,D53,BPI_6_v1,-0.067710197
1071,D53,BPI_8_v1,-0.09929375
1072,D53,BPI_9a_v1,0.501020755
1073,D53,BPI_9b_v1,0.560877101
1074,D53,BPI_9c_v1,-0.354769994
1075,D53,BPI_9d_v1,0.516759182
1076,D53,BPI_9e_v1,0.186469805
1077,D53,BPI_9f_v1,0.228290885
1078,D53,BPI_9g_v1,0.653283765
1079,D9,Se_SP_haquantosanos,NA
1080,D9,QtCirColuna,NA
1081,D9,Trabalho_Cansativo,-0.288899023
1082,D9,Licenca_Tempo,NA
1083,D9,Tempo_dor_costas,0.117568405
1084,D9,Tempo_dor_pernas,0.258703164
1085,D9,Andar_velocidade,0.194754981
1086,D9,Dor_costas_VAS,0.284405556
1087,D9,Dor_pernas_VAS,0.495542114
1088,D9,IDADE,-0.298055211
1089,D9,BPI_3_v1,0.064014728
1090,D9,BPI_4_v1,0.187126886
1091,D9,BPI_5_v1,0.218231809
1092,D9,BPI_6_v1,0.299576997
1093,D9,BPI_8_v1,0.646054078
1094,D9,BPI_9a_v1,0.599664797
1095,D9,BPI_9b_v1,0.607427647
1096,D9,BPI_9c_v1,0.44770042
1097,D9,BPI_9d_v1,0.612165027
1098,D9,BPI_9e_v1,0.672747725
1099,D9,BPI_9f_v1,0.639106325
1100,D9,BPI_9g_v1,0.496016178
1101,Desempregado,Se_SP_haquantosanos,-0.219511225
1102,Desempregado,QtCirColuna,0.245895187
1103,Desempregado,Trabalho_Cansativo,-0.383928223
1104,Desempregado,Licenca_Tempo,0.608704604
1105,Desempregado,Tempo_dor_costas,0.168780341
1106,Desempregado,Tempo_dor_pernas,-0.09118501
1107,Desempregado,Andar_velocidade,-0.122762559
1108,Desempregado,Dor_costas_VAS,0.335081414
1109,Desempregado,Dor_pernas_VAS,0.097830162
1110,Desempregado,IDADE,0.046426612
1111,Desempregado,BPI_3_v1,0.054764769
1112,Desempregado,BPI_4_v1,0.066150592
1113,Desempregado,BPI_5_v1,0.028258992
1114,Desempregado,BPI_6_v1,0.177855637
1115,Desempregado,BPI_8_v1,0.035238271
1116,Desempregado,BPI_9a_v1,-0.017936586
1117,Desempregado,BPI_9b_v1,-0.053478314
1118,Desempregado,BPI_9c_v1,0.089143445
1119,Desempregado,BPI_9d_v1,0.03232065
1120,Desempregado,BPI_9e_v1,-0.025089173
1121,Desempregado,BPI_9f_v1,0.046014114
1122,Desempregado,BPI_9g_v1,-0.042794855
1123,Dor_costas,Licenca_Tempo,NA
1124,Dor_costas,Dor_costas_VAS,0.9999
1125,Dor_costas,BPI_6_v1,0.980412948
1126,Dor_costas,Tempo_dor_costas,0.694225181
1127,Dor_costas,BPI_3_v1,0.437429401
1128,Dor_costas,BPI_5_v1,0.41563273
1129,Dor_costas,Dor_pernas_VAS,0.403336428
1130,Dor_costas,BPI_4_v1,0.382860132
1131,Dor_costas,QtCirColuna,0.351023058
1132,Dor_costas,BPI_9d_v1,0.282002972
1133,Dor_costas,BPI_9a_v1,0.239910537
1134,Dor_costas,BPI_9b_v1,0.220254126
1135,Dor_costas,Tempo_dor_pernas,0.218653474
1136,Dor_costas,BPI_9e_v1,0.174314507
1137,Dor_costas,BPI_9c_v1,0.162571463
1138,Dor_costas,BPI_9g_v1,0.162256655
1139,Dor_costas,BPI_9f_v1,0.161628958
1140,Dor_costas,IDADE,0.084859795
1141,Dor_costas,Trabalho_Cansativo,-0.026869827
1142,Dor_costas,Se_SP_haquantosanos,-0.200248788
1143,Dor_costas,BPI_8_v1,-0.202747747
1144,Dor_costas,Andar_velocidade,-0.395183278
1145,Dor_pernas,Se_SP_haquantosanos,0.708316065
1146,Dor_pernas,QtCirColuna,0.519767457
1147,Dor_pernas,Trabalho_Cansativo,-0.06400171
1148,Dor_pernas,Licenca_Tempo,0.029720311
1149,Dor_pernas,Tempo_dor_costas,0.313033675
1150,Dor_pernas,Tempo_dor_pernas,0.783017513
1151,Dor_pernas,Andar_velocidade,-0.471574958
1152,Dor_pernas,Dor_costas_VAS,0.48673037
1153,Dor_pernas,Dor_pernas_VAS,0.9999
1154,Dor_pernas,IDADE,0.183735789
1155,Dor_pernas,BPI_3_v1,0.375917997
1156,Dor_pernas,BPI_4_v1,0.414752347
1157,Dor_pernas,BPI_5_v1,0.418344462
1158,Dor_pernas,BPI_6_v1,0.461207682
1159,Dor_pernas,BPI_8_v1,-0.224914455
1160,Dor_pernas,BPI_9a_v1,0.349281201
1161,Dor_pernas,BPI_9b_v1,0.360645697
1162,Dor_pernas,BPI_9c_v1,0.278802574
1163,Dor_pernas,BPI_9d_v1,0.365410146
1164,Dor_pernas,BPI_9e_v1,0.371852129
1165,Dor_pernas,BPI_9f_v1,0.343544361
1166,Dor_pernas,BPI_9g_v1,0.266534894
1167,Fem,Se_SP_haquantosanos,0.189584862
1168,Fem,QtCirColuna,-0.210601319
1169,Fem,Trabalho_Cansativo,0.090343699
1170,Fem,Licenca_Tempo,0.9999
1171,Fem,Tempo_dor_costas,-0.177665578
1172,Fem,Tempo_dor_pernas,-0.087346661
1173,Fem,Andar_velocidade,-0.001454885
1174,Fem,Dor_costas_VAS,-0.229148471
1175,Fem,Dor_pernas_VAS,-0.014071672
1176,Fem,IDADE,-0.114204711
1177,Fem,BPI_3_v1,-0.07075539
1178,Fem,BPI_4_v1,-0.03409415
1179,Fem,BPI_5_v1,-0.049267492
1180,Fem,BPI_6_v1,-0.214187192
1181,Fem,BPI_8_v1,0.017552102
1182,Fem,BPI_9a_v1,-0.057598116
1183,Fem,BPI_9b_v1,-0.107164857
1184,Fem,BPI_9c_v1,-0.130096261
1185,Fem,BPI_9d_v1,-0.103380286
1186,Fem,BPI_9e_v1,-0.16732753
1187,Fem,BPI_9f_v1,-0.120186295
1188,Fem,BPI_9g_v1,-0.105436644
1189,Fuma,Se_SP_haquantosanos,-0.463069363
1190,Fuma,QtCirColuna,0.219080653
1191,Fuma,Trabalho_Cansativo,-0.037253375
1192,Fuma,Licenca_Tempo,0.304352302
1193,Fuma,Tempo_dor_costas,-0.189567427
1194,Fuma,Tempo_dor_pernas,-0.189297268
1195,Fuma,Andar_velocidade,0.090561386
1196,Fuma,Dor_costas_VAS,0.101878463
1197,Fuma,Dor_pernas_VAS,0.275285818
1198,Fuma,IDADE,0.030338952
1199,Fuma,BPI_3_v1,0.157338036
1200,Fuma,BPI_4_v1,0.092331257
1201,Fuma,BPI_5_v1,0.12263546
1202,Fuma,BPI_6_v1,-0.125797543
1203,Fuma,BPI_8_v1,-0.206128206
1204,Fuma,BPI_9a_v1,0.241653405
1205,Fuma,BPI_9b_v1,0.193111652
1206,Fuma,BPI_9c_v1,0.119557545
1207,Fuma,BPI_9d_v1,0.148159406
1208,Fuma,BPI_9e_v1,0.163879984
1209,Fuma,BPI_9f_v1,0.280499646
1210,Fuma,BPI_9g_v1,0.20000822
1211,Licenca_Medica,Se_SP_haquantosanos,-0.372251416
1212,Licenca_Medica,QtCirColuna,0.228458172
1213,Licenca_Medica,Trabalho_Cansativo,-0.312595801
1214,Licenca_Medica,Licenca_Tempo,0.648552344
1215,Licenca_Medica,Tempo_dor_costas,-0.076916324
1216,Licenca_Medica,Tempo_dor_pernas,0.123979184
1217,Licenca_Medica,Andar_velocidade,-0.046264307
1218,Licenca_Medica,Dor_costas_VAS,0.181709995
1219,Licenca_Medica,Dor_pernas_VAS,0.337853971
1220,Licenca_Medica,IDADE,-0.075949213
1221,Licenca_Medica,BPI_3_v1,0.200564093
1222,Licenca_Medica,BPI_4_v1,0.224992234
1223,Licenca_Medica,BPI_5_v1,0.123286564
1224,Licenca_Medica,BPI_6_v1,0.030583924
1225,Licenca_Medica,BPI_8_v1,0.253453653
1226,Licenca_Medica,BPI_9a_v1,0.353598477
1227,Licenca_Medica,BPI_9b_v1,0.320900748
1228,Licenca_Medica,BPI_9c_v1,0.285790534
1229,Licenca_Medica,BPI_9d_v1,0.253855406
1230,Licenca_Medica,BPI_9e_v1,0.265870005
1231,Licenca_Medica,BPI_9f_v1,0.242010901
1232,Licenca_Medica,BPI_9g_v1,0.190873001
1233,Livrar_costas,Se_SP_haquantosanos,-0.633346513
1234,Livrar_costas,QtCirColuna,-0.220824479
1235,Livrar_costas,Trabalho_Cansativo,-0.15314818
1236,Livrar_costas,Licenca_Tempo,NA
1237,Livrar_costas,Tempo_dor_costas,-0.028036512
1238,Livrar_costas,Tempo_dor_pernas,-0.365861037
1239,Livrar_costas,Andar_velocidade,0.174751782
1240,Livrar_costas,Dor_costas_VAS,0.247291365
1241,Livrar_costas,Dor_pernas_VAS,-0.602025888
1242,Livrar_costas,IDADE,-0.191749737
1243,Livrar_costas,BPI_3_v1,-0.160228782
1244,Livrar_costas,BPI_4_v1,-0.160500767
1245,Livrar_costas,BPI_5_v1,-0.146575209
1246,Livrar_costas,BPI_6_v1,0.195479121
1247,Livrar_costas,BPI_8_v1,0.028083745
1248,Livrar_costas,BPI_9a_v1,0.03956112
1249,Livrar_costas,BPI_9b_v1,-0.004520023
