"","Binaria","Ordinal","rpb"
"319","Solteiro","BPI_3_v1","-0.105707473931076"
"320","Solteiro","BPI_4_v1","-0.0745330417320609"
"321","Solteiro","BPI_5_v1","-0.0333746732233049"
"322","Solteiro","BPI_6_v1","-0.0578096491801338"
"323","Solteiro","BPI_8_v1","0.0864549457972712"
"324","Solteiro","BPI_9a_v1","0.0610819451078201"
"325","Solteiro","BPI_9b_v1","0.043740425932662"
"326","Solteiro","BPI_9c_v1","0.0478142438398959"
"327","Solteiro","BPI_9d_v1","0.0526189420581638"
"328","Solteiro","BPI_9e_v1","0.0327174140362406"
"329","Solteiro","BPI_9f_v1","0.0444984300331446"
"330","Solteiro","BPI_9g_v1","0.0439086957950579"
"331","Separado_Divorciado","Se_SP_haquantosanos","-0.21933027117547"
"332","Separado_Divorciado","QtCirColuna","0.221961428780271"
"333","Separado_Divorciado","Trabalho_Cansativo","-0.254429244444419"
"334","Separado_Divorciado","Licenca_Tempo",NA
"335","Separado_Divorciado","Tempo_dor_costas","0.105742771464683"
"336","Separado_Divorciado","Tempo_dor_pernas","-0.100755996430439"
"337","Separado_Divorciado","Andar_velocidade","-0.100533942423506"
"338","Separado_Divorciado","Dor_costas_VAS","0.155385213037411"
"339","Separado_Divorciado","Dor_pernas_VAS","0.0723555283983524"
"340","Separado_Divorciado","IDADE","0.514432595877746"
"341","Separado_Divorciado","BPI_3_v1","0.170310933582805"
"342","Separado_Divorciado","BPI_4_v1","0.160746970198643"
"343","Separado_Divorciado","BPI_5_v1","0.0668185401132104"
"344","Separado_Divorciado","BPI_6_v1","0.185908060786225"
"345","Separado_Divorciado","BPI_8_v1","-0.169397052264907"
"346","Separado_Divorciado","BPI_9a_v1","0.0160582823682431"
"347","Separado_Divorciado","BPI_9b_v1","0.0217874936967802"
"348","Separado_Divorciado","BPI_9c_v1","0.0823146360141345"
"349","Separado_Divorciado","BPI_9d_v1","0.024432020825015"
"350","Separado_Divorciado","BPI_9e_v1","0.0298062752165613"
"351","Separado_Divorciado","BPI_9f_v1","0.089752930108152"
"352","Separado_Divorciado","BPI_9g_v1","0.0771830750110073"
"353","X4","Se_SP_haquantosanos","-0.29257763809555"
"354","X4","QtCirColuna","0.0163832051301131"
"355","X4","Trabalho_Cansativo","0.0290092811715656"
"356","X4","Licenca_Tempo",NA
"357","X4","Tempo_dor_costas","0.131444653694595"
"358","X4","Tempo_dor_pernas","-0.109867137219729"
"359","X4","Andar_velocidade","0.221034571153694"
"360","X4","Dor_costas_VAS","0.0833133140460399"
"361","X4","Dor_pernas_VAS","0.051700534068542"
"362","X4","IDADE","0.0940528793158099"
"363","X4","BPI_3_v1","0.342009255723527"
"364","X4","BPI_4_v1","0.215923593171002"
"365","X4","BPI_5_v1","0.343517950851915"
"366","X4","BPI_6_v1","-0.49204211309925"
"367","X4","BPI_8_v1","0.21518905891383"
"368","X4","BPI_9a_v1","0.580885312016959"
"369","X4","BPI_9b_v1","0.487340816284231"
"370","X4","BPI_9c_v1","0.341189210395352"
"371","X4","BPI_9d_v1","0.254566126182326"
"372","X4","BPI_9e_v1","0.418497440916248"
"373","X4","BPI_9f_v1","0.370567590333457"
"374","X4","BPI_9g_v1","0.189636074730808"
"375","X5","Se_SP_haquantosanos",NA
"376","X5","QtCirColuna","-0.111702055597661"
"377","X5","Trabalho_Cansativo","-0.187279766703681"
"378","X5","Licenca_Tempo",NA
"379","X5","Tempo_dor_costas","-0.545043600476201"
"380","X5","Tempo_dor_pernas","-0.410911893809434"
"381","X5","Andar_velocidade","0.558513029116106"
"382","X5","Dor_costas_VAS","-0.415630465577997"
"383","X5","Dor_pernas_VAS","-0.272117009103204"
"384","X5","IDADE","0.194743049166838"
"385","X5","BPI_3_v1","-0.057334784780821"
"386","X5","BPI_4_v1","-0.110639723045509"
"387","X5","BPI_5_v1","-0.127969951656703"
"388","X5","BPI_6_v1","-0.463189500429768"
"389","X5","BPI_8_v1","-0.110805499240083"
"390","X5","BPI_9a_v1","0.0321030906634264"
"391","X5","BPI_9b_v1","0.0767113558206146"
"392","X5","BPI_9c_v1","0.102748269603861"
"393","X5","BPI_9d_v1","0.0562579756948753"
"394","X5","BPI_9e_v1","0.0836653662912529"
"395","X5","BPI_9f_v1","0.052075099236668"
"396","X5","BPI_9g_v1","0.0722725837876075"
"397","X6","Se_SP_haquantosanos","0.0951135784621577"
"398","X6","QtCirColuna","0.460426369116753"
"399","X6","Trabalho_Cansativo","-0.151222961719404"
"400","X6","Licenca_Tempo",NA
"401","X6","Tempo_dor_costas","0.0451525707499136"
"402","X6","Tempo_dor_pernas","-0.00125759757277648"
"403","X6","Andar_velocidade","-0.490720037462136"
"404","X6","Dor_costas_VAS","0.141395442932693"
"405","X6","Dor_pernas_VAS","0.180945446808258"
"406","X6","IDADE","0.616876584153187"
"407","X6","BPI_3_v1","0.0938095010558037"
"408","X6","BPI_4_v1","0.0206699772407262"
"409","X6","BPI_5_v1","0.10567583962485"
"410","X6","BPI_6_v1","0.0758191405678545"
"411","X6","BPI_8_v1","-0.293445611858399"
"412","X6","BPI_9a_v1","0.10269704902236"
"413","X6","BPI_9b_v1","0.0655322153112178"
"414","X6","BPI_9c_v1","0.264884159566666"
"415","X6","BPI_9d_v1","0.0968743154871756"
"416","X6","BPI_9e_v1","0.118751363973743"
"417","X6","BPI_9f_v1","0.309404973551425"
"418","X6","BPI_9g_v1","0.230356871558135"
"419","Livrar_costas","Se_SP_haquantosanos","-0.633346513361635"
"420","Livrar_costas","QtCirColuna","-0.220824479494493"
"421","Livrar_costas","Trabalho_Cansativo","-0.153148180478984"
"422","Livrar_costas","Licenca_Tempo",NA
"423","Livrar_costas","Tempo_dor_costas","-0.0280365122053385"
"424","Livrar_costas","Tempo_dor_pernas","-0.365861037392877"
"425","Livrar_costas","Andar_velocidade","0.174751782232013"
"426","Livrar_costas","Dor_costas_VAS","0.247291365428437"
"427","Livrar_costas","Dor_pernas_VAS","-0.602025887717273"
"428","Livrar_costas","IDADE","-0.191749737040563"
"429","Livrar_costas","BPI_3_v1","-0.160228781500553"
"430","Livrar_costas","BPI_4_v1","-0.160500766960577"
"431","Livrar_costas","BPI_5_v1","-0.146575208923126"
"432","Livrar_costas","BPI_6_v1","0.195479120868513"
"433","Livrar_costas","BPI_8_v1","0.028083745204933"
"434","Livrar_costas","BPI_9a_v1","0.0395611201872538"
"435","Livrar_costas","BPI_9b_v1","-0.00452002262752655"
"436","Livrar_costas","BPI_9c_v1","0.0271988225659434"
"437","Livrar_costas","BPI_9d_v1","0.0851439531393981"
"438","Livrar_costas","BPI_9e_v1","-0.0490470238239637"
"439","Livrar_costas","BPI_9f_v1","-0.112216833023331"
"440","Livrar_costas","BPI_9g_v1","0.00474360574913934"
"441","Livrar_perna","Se_SP_haquantosanos","0.633346513361635"
"442","Livrar_perna","QtCirColuna","0.419397451600416"
"443","Livrar_perna","Trabalho_Cansativo","0.153148180478984"
"444","Livrar_perna","Licenca_Tempo",NA
"445","Livrar_perna","Tempo_dor_costas","0.0280365122053385"
"446","Livrar_perna","Tempo_dor_pernas","0.365861037392877"
"447","Livrar_perna","Andar_velocidade","-0.174751782232013"
"448","Livrar_perna","Dor_costas_VAS","-0.232346490356816"
"449","Livrar_perna","Dor_pernas_VAS","0.667877532530171"
"450","Livrar_perna","IDADE","0.213632023444962"
"451","Livrar_perna","BPI_3_v1","0.127380337822442"
"452","Livrar_perna","BPI_4_v1","0.130625921754335"
"453","Livrar_perna","BPI_5_v1","0.0954473921516357"
"454","Livrar_perna","BPI_6_v1","-0.195479120868513"
"455","Livrar_perna","BPI_8_v1","-0.0175434207096022"
"456","Livrar_perna","BPI_9a_v1","-0.002879785551746"
"457","Livrar_perna","BPI_9b_v1","0.0311519857201417"
"458","Livrar_perna","BPI_9c_v1","-0.0176587312062263"
"459","Livrar_perna","BPI_9d_v1","-0.0602009825934931"
"460","Livrar_perna","BPI_9e_v1","0.0619252579643732"
"461","Livrar_perna","BPI_9f_v1","0.109246842971641"
"462","Livrar_perna","BPI_9g_v1","-0.0161941638325736"
"463","Livrar_perda_sens","Se_SP_haquantosanos",NA
"464","Livrar_perda_sens","QtCirColuna","-0.282135414425447"
"465","Livrar_perda_sens","Trabalho_Cansativo",NA
"466","Livrar_perda_sens","Licenca_Tempo",NA
"467","Livrar_perda_sens","Tempo_dor_costas",NA
"468","Livrar_perda_sens","Tempo_dor_pernas",NA
"469","Livrar_perda_sens","Andar_velocidade",NA
"470","Livrar_perda_sens","Dor_costas_VAS","-0.184193635126095"
