"","Binaria","Ordinal","rpb"
"262","OutraDoenca","Oswestry9_v1","0.107673847657254"
"263","OutraDoenca","Oswestry10_v1","0.0811167533698296"
"264","OutraDoenca","Somatoria_Owestry","0.10285265814997"
"265","Dor_costas","Se_SP_haquantosanos","-0.200248787630074"
"266","Dor_costas","QtCirColuna","0.351023058460838"
"267","Dor_costas","Trabalho_Cansativo","-0.026869827188509"
"268","Dor_costas","Licenca_Tempo",NA
"269","Dor_costas","Tempo_dor_costas","0.6942251806513"
"270","Dor_costas","Tempo_dor_pernas","0.218653474049053"
"271","Dor_costas","Andar_velocidade","-0.39518327789799"
"272","Dor_costas","Dor_costas_VAS","0.9999"
"273","Dor_costas","Dor_pernas_VAS","0.403336428136101"
"274","Dor_costas","IDADE","0.0848597948645596"
"275","Dor_costas","BPI_3_v1","0.437429401220202"
"276","Dor_costas","BPI_4_v1","0.382860131968008"
"277","Dor_costas","BPI_5_v1","0.415632730487017"
"278","Dor_costas","BPI_6_v1","0.980412947800817"
"279","Dor_costas","BPI_8_v1","-0.202747746771368"
"280","Dor_costas","BPI_9a_v1","0.0238055767827539"
"281","Dor_costas","BPI_9b_v1","-0.00880696190208397"
"282","Dor_costas","BPI_9c_v1","-0.0975760263436387"
"283","Dor_costas","BPI_9d_v1","0.120050519974788"
"284","Dor_costas","BPI_9e_v1","-0.0836306042953777"
"285","Dor_costas","BPI_9f_v1","-0.0683936393658935"
"286","Dor_costas","BPI_9g_v1","-0.0660055971732233"
"287","Dor_costas","Oswestry1_v1","0.298485939955598"
"288","Dor_costas","Oswestry2_v1","0.29994874741216"
"289","Dor_costas","Oswestry3_v1","0.214569497705962"
"290","Dor_costas","Oswestry4_v1","0.267418272007985"
"291","Dor_costas","Oswestry5_v1","0.198282208123917"
"292","Dor_costas","Oswestry6_v1","0.219602519747768"
"293","Dor_costas","Oswestry7_v1","0.248791571965719"
"294","Dor_costas","Oswestry8_v1","0.21170091898799"
"295","Dor_costas","Oswestry9_v1","0.258040524642542"
"296","Dor_costas","Oswestry10_v1","0.205416650598464"
"297","Dor_costas","Somatoria_Owestry","0.260412112044652"
"298","Dor_pernas","Se_SP_haquantosanos","0.708316064797026"
"299","Dor_pernas","QtCirColuna","0.519767457414949"
"300","Dor_pernas","Trabalho_Cansativo","-0.0640017099713312"
"301","Dor_pernas","Licenca_Tempo","0.0297203112961452"
"302","Dor_pernas","Tempo_dor_costas","0.313033674860769"
"303","Dor_pernas","Tempo_dor_pernas","0.78301751266349"
"304","Dor_pernas","Andar_velocidade","-0.47157495818379"
"305","Dor_pernas","Dor_costas_VAS","0.486730369929579"
"306","Dor_pernas","Dor_pernas_VAS","0.9999"
"307","Dor_pernas","IDADE","0.183735789277549"
"308","Dor_pernas","BPI_3_v1","0.375917997010811"
"309","Dor_pernas","BPI_4_v1","0.414752346540182"
"310","Dor_pernas","BPI_5_v1","0.418344462422452"
"311","Dor_pernas","BPI_6_v1","0.46120768173004"
"312","Dor_pernas","BPI_8_v1","-0.224914455256748"
"313","Dor_pernas","BPI_9a_v1","0.170477052720771"
"314","Dor_pernas","BPI_9b_v1","0.188501414841002"
"315","Dor_pernas","BPI_9c_v1","0.0770296123522386"
"316","Dor_pernas","BPI_9d_v1","0.207485426606975"
"317","Dor_pernas","BPI_9e_v1","0.207672114251021"
"318","Dor_pernas","BPI_9f_v1","0.186693953353469"
"319","Dor_pernas","BPI_9g_v1","0.0803716975745577"
"320","Dor_pernas","Oswestry1_v1","0.303773189218174"
"321","Dor_pernas","Oswestry2_v1","0.203309962994889"
"322","Dor_pernas","Oswestry3_v1","0.143501308764846"
"323","Dor_pernas","Oswestry4_v1","0.177389521063418"
"324","Dor_pernas","Oswestry5_v1","0.145615353387578"
"325","Dor_pernas","Oswestry6_v1","0.128362565646522"
"326","Dor_pernas","Oswestry7_v1","0.241427108143923"
"327","Dor_pernas","Oswestry8_v1","0.144848028605628"
"328","Dor_pernas","Oswestry9_v1","0.193529856431141"
"329","Dor_pernas","Oswestry10_v1","0.184876261871784"
"330","Dor_pernas","Somatoria_Owestry","0.20008446998309"
"331","Retornar_trabalho","Se_SP_haquantosanos","0.501344297354366"
"332","Retornar_trabalho","QtCirColuna","0.626308817664788"
"333","Retornar_trabalho","Trabalho_Cansativo","-0.496861416188511"
"334","Retornar_trabalho","Licenca_Tempo","0.870193355676585"
"335","Retornar_trabalho","Tempo_dor_costas","0.26601138225881"
"336","Retornar_trabalho","Tempo_dor_pernas","0.0348042375455734"
"337","Retornar_trabalho","Andar_velocidade","-0.38323096967719"
"338","Retornar_trabalho","Dor_costas_VAS","0.261633337495244"
"339","Retornar_trabalho","Dor_pernas_VAS","0.382547347569216"
"340","Retornar_trabalho","IDADE","0.514937437321455"
"341","Retornar_trabalho","BPI_3_v1","0.230534888890611"
"342","Retornar_trabalho","BPI_4_v1","0.157540549501659"
"343","Retornar_trabalho","BPI_5_v1","0.245746836423351"
"344","Retornar_trabalho","BPI_6_v1","0.18385587040013"
"345","Retornar_trabalho","BPI_8_v1","-0.0914966262058616"
"346","Retornar_trabalho","BPI_9a_v1","-0.0626906900302597"
"347","Retornar_trabalho","BPI_9b_v1","-0.181304785132132"
"348","Retornar_trabalho","BPI_9c_v1","-0.0228238077217194"
"349","Retornar_trabalho","BPI_9d_v1","0.0448959012214298"
"350","Retornar_trabalho","BPI_9e_v1","-0.116197131231294"
"351","Retornar_trabalho","BPI_9f_v1","0.0683283475420705"
"352","Retornar_trabalho","BPI_9g_v1","-0.0405729642301479"
"353","Retornar_trabalho","Oswestry1_v1","0.183243636369949"
"354","Retornar_trabalho","Oswestry2_v1","0.271448960543001"
"355","Retornar_trabalho","Oswestry3_v1","0.139127818048392"
"356","Retornar_trabalho","Oswestry4_v1","0.154017033917048"
"357","Retornar_trabalho","Oswestry5_v1","0.117756836182593"
"358","Retornar_trabalho","Oswestry6_v1","0.0957624768484649"
"359","Retornar_trabalho","Oswestry7_v1","0.20223284982597"
"360","Retornar_trabalho","Oswestry8_v1","-0.0198402968937413"
"361","Retornar_trabalho","Oswestry9_v1","0.100107534055126"
"362","Retornar_trabalho","Oswestry10_v1","0.0972509722877517"
"363","Retornar_trabalho","Somatoria_Owestry","0.142883128835491"
"364","Masc","Se_SP_haquantosanos","-0.18958486190594"
"365","Masc","QtCirColuna","0.210601318646411"
"366","Masc","Trabalho_Cansativo","-0.0903436989426157"
"367","Masc","Licenca_Tempo","-0.9999"
"368","Masc","Tempo_dor_costas","0.177665578330538"
